BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				», «performance sport», «sport de performance») frente a deporte de ocio o tiempo libre («Freizeitsport», «leisure sport», «sport loisir», etc.); o bien: deporte de alta competición («Wettkampfsport», «sport de haute compétition», etc.) frente a deporte de masas («Breitensport», «sport for all», «sport pour tous»). Existen otras clasificaciones semejantes: («sport agonístico», «sport educativo», etc.).
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				aparte del problema terminológico, que no deja de aumentar las dificultades teóricas y acarrear confusión, se observa en general una falta de análisis buscando el porqué original de tales diferenciaciones. ¿Por qué el deporte de resultados se aparta del simple deporte-práctica, del deporte-para-todos? Por los requerimientos de una sociedad que pide progresivamente resultados superiores. Es la espectacularidad del deporte de alto rendimiento el que le aparta e independiza en cuanto a objetivos, y, consecuentemente, en cuanto a métodos, del simple deporte-práctica. Por otra parte, muchos
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				aparte del problema terminológico, que no deja de aumentar las dificultades teóricas y acarrear confusión, se observa en general una falta de análisis buscando el porqué original de tales diferenciaciones. ¿Por qué el deporte de resultados se aparta del simple deporte-práctica, del deporte-para-todos? Por los requerimientos de una sociedad que pide progresivamente resultados superiores. Es la espectacularidad del deporte de alto rendimiento el que le aparta e independiza en cuanto a objetivos, y, consecuentemente, en cuanto a métodos, del simple deporte-práctica. Por otra parte, muchos campeonesEl deportista, con su «praxis
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				de aumentar las dificultades teóricas y acarrear confusión, se observa en general una falta de análisis buscando el porqué original de tales diferenciaciones. ¿Por qué el deporte de resultados se aparta del simple deporte-práctica, del deporte-para-todos? Por los requerimientos de una sociedad que pide progresivamente resultados superiores. Es la espectacularidad del deporte de alto rendimiento el que le aparta e independiza en cuanto a objetivos, y, consecuentemente, en cuanto a métodos, del simple deporte-práctica. Por otra parte, muchos campeonesEl deportista, con su «praxis» a cuestas, quiéralo o no, lleva un espectáculo en sí. deportistas, sobre todo en modalidades menos espectacularizadas
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				diferenciaciones. ¿Por qué el deporte de resultados se aparta del simple deporte-práctica, del deporte-para-todos? Por los requerimientos de una sociedad que pide progresivamente resultados superiores. Es la espectacularidad del deporte de alto rendimiento el que le aparta e independiza en cuanto a objetivos, y, consecuentemente, en cuanto a métodos, del simple deporte-práctica. Por otra parte, muchos campeonesEl deportista, con su «praxis» a cuestas, quiéralo o no, lleva un espectáculo en sí. deportistas, sobre todo en modalidades menos espectacularizadas, acceden con enorme esfuerzo a resultados notables, ajenos totalmente al éxito exterior, siguiendo simplemente el progreso intrínseco de un
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				. Por otra parte, muchos campeonesEl deportista, con su «praxis» a cuestas, quiéralo o no, lleva un espectáculo en sí. deportistas, sobre todo en modalidades menos espectacularizadas, acceden con enorme esfuerzo a resultados notables, ajenos totalmente al éxito exterior, siguiendo simplemente el progreso intrínseco de un deporte-«praxis». Para ellos, el alto deporte es simple progreso y consecuencia de la sencilla práctica deportiva, sin solución de continuidad, sin diferencia esencial en la actitud, en los objetivos, en los métodos. El deporte de gran rendimiento se segrega del deporte-«praxis» sólo cuando es requerido
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				su «praxis» a cuestas, quiéralo o no, lleva un espectáculo en sí. deportistas, sobre todo en modalidades menos espectacularizadas, acceden con enorme esfuerzo a resultados notables, ajenos totalmente al éxito exterior, siguiendo simplemente el progreso intrínseco de un deporte-«praxis». Para ellos, el alto deporte es simple progreso y consecuencia de la sencilla práctica deportiva, sin solución de continuidad, sin diferencia esencial en la actitud, en los objetivos, en los métodos. El deporte de gran rendimiento se segrega del deporte-«praxis» sólo cuando es requerido espectacularmente y como consecuencia de tales requerimientos se cambia de objetivos
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				notables, ajenos totalmente al éxito exterior, siguiendo simplemente el progreso intrínseco de un deporte-«praxis». Para ellos, el alto deporte es simple progreso y consecuencia de la sencilla práctica deportiva, sin solución de continuidad, sin diferencia esencial en la actitud, en los objetivos, en los métodos. El deporte de gran rendimiento se segrega del deporte-«praxis» sólo cuando es requerido espectacularmente y como consecuencia de tales requerimientos se cambia de objetivos, de procedimientos y, posteriormente, de estructuras. Por eso no parece rigurosa la diversificación básica del deporte de rendimiento, o de alto rendimiento, (Hochleistungssport, de
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				, siguiendo simplemente el progreso intrínseco de un deporte-«praxis». Para ellos, el alto deporte es simple progreso y consecuencia de la sencilla práctica deportiva, sin solución de continuidad, sin diferencia esencial en la actitud, en los objetivos, en los métodos. El deporte de gran rendimiento se segrega del deporte-«praxis» sólo cuando es requerido espectacularmente y como consecuencia de tales requerimientos se cambia de objetivos, de procedimientos y, posteriormente, de estructuras. Por eso no parece rigurosa la diversificación básica del deporte de rendimiento, o de alto rendimiento, (Hochleistungssport, de resultado) del deporte-práctica (o deporte
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				la actitud, en los objetivos, en los métodos. El deporte de gran rendimiento se segrega del deporte-«praxis» sólo cuando es requerido espectacularmente y como consecuencia de tales requerimientos se cambia de objetivos, de procedimientos y, posteriormente, de estructuras. Por eso no parece rigurosa la diversificación básica del deporte de rendimiento, o de alto rendimiento, (Hochleistungssport, de resultado) del deporte-práctica (o deporte para todos).
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				segrega del deporte-«praxis» sólo cuando es requerido espectacularmente y como consecuencia de tales requerimientos se cambia de objetivos, de procedimientos y, posteriormente, de estructuras. Por eso no parece rigurosa la diversificación básica del deporte de rendimiento, o de alto rendimiento, (Hochleistungssport, de resultado) del deporte-práctica (o deporte para todos).
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				deporte-«praxis» sólo cuando es requerido espectacularmente y como consecuencia de tales requerimientos se cambia de objetivos, de procedimientos y, posteriormente, de estructuras. Por eso no parece rigurosa la diversificación básica del deporte de rendimiento, o de alto rendimiento, (Hochleistungssport, de resultado) del deporte-práctica (o deporte para todos).
