BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.	Gironella, José María	Los hombres lloran solos	1986	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				l gobernador, camarada Juan Antonio Dávila y su esposa, María del Mar. Ambos ofrecían un aspecto saludable y en cuanto a sus dos hijos, Pablito y Cristina, habían pegado un enorme estirón. Pablito estudiaba ya el primer curso de filosofía y letras y Cristina cuarto de bachillerato. Practicaban mucho deporte. Pablíto, hockey sobre ruedas; Cristina, baloncesto, aunque el obispo las obligaba a llevar unas faldas largas que les daba aspecto de penitentes.
«PEDRO BARTHE, Barcelona». El País. Madrid: Diario El País, S.A., 1986-02-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La primera vuelta de la segunda fase de la Liga nacional de baloncesto concluye este fin de semana con el Ron Negrita Joventut-Real Madrid, que no es más que el prólogo de los Joventut-Barcelona y Barcelona-Madrid de las dos próximas jornadas. Para la segunda quincena de este mes quedan las competiciones europeas. Lo inmediato es el encuentro que se disputará hoy en Badalona a partir de las 20.15 horas. La nota
«'Magic' Johnson recibe más de un millón de votos en la NBA». El País. Madrid: Diario El País, S.A., 1986-02-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El tradicional partido de las estrellas (all stars) de la Asociación Norteamericana de Baloncesto (NBA), que se disputará por trigésima sexta vez el 9 de febrero en Dallas, une a los mejores jugadores en un mano a mano entre los equipos del Este y el Oeste. Este año se establecieron dos récords para escogerlos: los hinchas llenaron 3.017.794 papeletas, y el base Magic Johnson, de
«'Magic' Johnson recibe más de un millón de votos en la NBA». El País. Madrid: Diario El País, S.A., 1986-02-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				, que lo hace en el San Antonio Spurs, es la primera vez que disputan el partido de los all stars. Abdul-Jabbar estará en su 152 encuentro de las estrellas, lo cual es un récord, mientras Erving será titular por décima vez consecutiva, otro récord. Si se cuentan sus temporadas en la antigua Asociación Americana de Baloncesto (ABA), Erving lleva 15 partidos de estrellas consecutivos, 14 de ellos como titular.
«Baloncesto». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto.
«Baloncesto». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Kareem Abdul-Jabbar, el jugador que más puntos ha conseguido en la historia del baloncesto profesional norteamericano, llegó la noche del domingo a los 35.004 tantos gracias a los 16 que consiguió con su equipo, Los Angeles Lakers, que venció al Golden State Warriors por 124-117. Abdul-Jabbar, que disputa su 17ª temporada en la Liga de la NBA, logró su punto 35.000 con un gancho de izquierda, una de
«L. G., Madrid». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				de exclusiva publicitaria que ha terminado por ser polémico. A cambio del cumplimiento de las 15 estipulaciones de que consta, Expublisa ofrecía 200 millones de pesetas. Por entonces, se consideró un gran contrato. Actualmente, las opiniones coinciden en el seno del comité en todo lo contrario. "La Federación Española de Baloncesto concede a Expublisa la exclusiva publicitaria del exterior e interior de los pabellones deportivos...". Así reza la primera estipulación, que se detalla a continuación en aspectos tales como "la explotación comercial íntegra de los bares y expedición de bebidas", "los relojes de tiempo situados en paredes y pistas de juego y
«L. G., Madrid». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				situados en paredes y pistas de juego y mesas de cronometradores", "los uniformes del personal de estadística y auxiliar que presten servicio en los pabellones", entre otros. En la cláusula undécima se especificaba como exigencia a la federación "incluso solicitar la intervención de la fuerza pública para que durante los encuentros de baloncesto no se exhiban, por parte del público asistente, en los recintos deportivos pancartas que contengan anuncios publicitarios de ningún tipo de productos o marcas". El comité organizador se comprometía a gestionar con TVE la retransmisión de 35 encuentros en directo. Dicha gestión se llevó a cabo, con posterioridad, con la firma de
«La organización del Mundial 86 de baloncesto pedirá a su ex presidente que ceda sus derechos sobre la mascota». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La organización del Mundial 86 de baloncesto pedirá a su ex presidente que ceda sus derechos sobre la mascota
«La organización del Mundial 86 de baloncesto pedirá a su ex presidente que ceda sus derechos sobre la mascota». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Pedro Sust, presidente de la Federación Española de Baloncesto, tendrá que solucionar esta semana la crisis por el contrato de publicidad en exclusiva firmado para el Campeonato del Mundo de 1986, que se disputará en España. Se verá obligado también a solicitar al anterior presidente, Ernesto Segura de Luna, que ceda la patente de la mascota del Mundial, registrada hasta el momento a
«La organización del Mundial 86 de baloncesto pedirá a su ex presidente que ceda sus derechos sobre la mascota». El País. Madrid: Diario El País, S.A., 1986-04-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Cuando llegó a la presidencia de la Federación Española de Baloncesto, Pedro Sust se encontró con el compromiso de organizar un Mundial en julio de 1986 y con un comité organizador que, para empezar, carecía de personalidad jurídica, según puso de manifiesto una primera auditoría, realizada con fecha de 24 de noviembre de 1984, que ya indicaba: "No podemos opinar objetivamente y, por lo tanto
«Espectador muerto». El País. Madrid: Diario El País, S.A., 1986-04-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto
«Louisville logra el título universitario en EE UU». El País. Madrid: Diario El País, S.A., 1986-04-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				BALONCESTO
«Louisville logra el título universitario en EE UU». El País. Madrid: Diario El País, S.A., 1986-04-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La final universitaria norteamericana de baloncesto terminó como debe hacerlo toda gran final: sin conocer el campeón hasta los últimos segundos. Louisville (Kentucky) venció por 72-69 a Duke (Carolina del Norte) el lunes por la noche porque el pívot Pervis Ellison, un estudiante de primer curso que cumple hoy 19 años, encestó 10 de 14 intentos y concluyó con
«L. G., Madrid». El País. Madrid: Diario El País, S.A., 1986-04-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Ernesto Segura de Luna, ex presidente de la Federación Española de Baloncesto, y Pedro Antonio Martín, ex vicepresidente del Real Madrid, son ya oficialmente candidatos a la presidencia de la Asociación de Clubes, cuya elección se efectuará el próximo viernes día 4. El candidato ganador deberá reunir un mínimo de 11 votos de un total de 16. De no mediar este requisito, se volvería a abrir un
«Lituania y la URSS». El País. Madrid: Diario El País, S.A., 1986-04-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Como ciudadano soviético de origen lituano, con gran asombro e indignación he leído el 27 de marzo pasado la información de su periódico dedicada al partido final de la Liga soviética de baloncesto, que ha rebasado ampliamente el género de crónica deportiva. ¿Cuánto tiempo más tenemos que soportar, nosotros, lituanos, estas burdas mentiras que se publican sobre la soberana decisión de formar parte de la URSS, que fue tomada por el pueblo lituano el día 21 de julio de 1940? Con toda la autoridad moral
«Baloncesto». El País. Madrid: Diario El País, S.A., 1986-06-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto.
«CUMPLEAÑOS». El País. Madrid: Diario El País, S.A., 1986-06-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				. José María Fernández Osorio, parlamentario aragonés, 34; Charlie Watts, músico de los Rolling Stones, 45; Iñaqui Mayora, ciclista, 32. Mañana, día 3, cumplen años: Rosa Chacel, escritora, 88; Roberto Bodegas, director de cine, 53; Alain Resnais, actor y director de cine, 64; Joaquín Costa Prat, entrenador de baloncesto, 33; Tony Curtis, actor, 61; Suzy Quatro, cantante de rock, 40.
«Martín empieza hoy en EE UU su prueba con los profesionales». El País. Madrid: Diario El País, S.A., 1986-08-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				BALONCESTO
«Martín empieza hoy en EE UU su prueba con los profesionales». El País. Madrid: Diario El País, S.A., 1986-08-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El jugador de baloncesto Fernando Martín comienza hoy su importante prueba con el Portland Trail Blazers de la liga profesional National Basketball Association (NBA) norteamericana, en el pequeño pabellón de la Loyola-Marymount University, muy cerca del aeropuerto de Los Ángeles. Durante 15 días, disputará la liga de verano de Los Ángeles junto a los demás rookies (novatos) de Portland y
«Martín empieza hoy en EE UU su prueba con los profesionales». El País. Madrid: Diario El País, S.A., 1986-08-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Brad Branson, el nuevo jugador de baloncesto del Real Madrid, ha pasado ya tres días entrenándose en la cancha de su club antes de viajar, ayer, a Brescia (Italia) a terminar los trámites de su mudanza. Regresará el 4 de agosto para seguir solo sus entrenamientos, ya que el Madrid no los reanuda hasta el 11. El potente alero
«EFE». El País. Madrid: Diario El País, S.A., 1986-08-01.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La directiva del Español seguía anoche sin noticias de los dos jugadores americanos del primer equipo de baloncesto, Philips y Johnson, que no se han presentado a la concentración que el equipo que entrena Juan Giménez lleva a cabo en Mas Badó.–
«Julio Iglesias, socio capitalista de un grupo que quiero crear un equipo de la NBA». El País. Madrid: Diario El País, S.A., 1986-08-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				BALONCESTO
«Julio Iglesias, socio capitalista de un grupo que quiero crear un equipo de la NBA». El País. Madrid: Diario El País, S.A., 1986-08-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El cantante Julio Iglesias es uno de los socios capitalistas de un grupo que pretende crear en Miami un equipo profesional de baloncesto afiliado a la National Basketball Association (NBA), según se ha informado en Estados Unidos. La Liga profesional decidirá el próximo otoño cuál de los distintos grupos que optan a entrar en la próxima ampliación de la NBA a 24 clubes se gana la ansiada franquicia. El grupo de Miami, cuyos principales rivales son los de
«Julio Iglesias, socio capitalista de un grupo que quiero crear un equipo de la NBA». El País. Madrid: Diario El País, S.A., 1986-08-02.		El País	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				esa temporada si por fin se le concede un equipo profesional. En su reunión anual, en Phoenix, del 20 al 22 de octubre próximos, la NBA decidirá entre los distintos aspirantes. Julio Iglesias fue portero del equipo aficionado de fútbol del Real Madrid, y su secretario, Toncho Nava, fue jugador internacional de baloncesto en el mismo club.
